StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,FL1,FL2,FL3,D1,D2,D3,D4,D5,D6,B1_1,B1_2,B1_3,B1_4,B1_5,C2,D1_1,D1_2,D1_3,D1_4,condition,Participant id,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Employment status
2026-02-25 15:12:30,2026-02-25 15:14:47,IP Address,65.128.254.3,100,137,True,2026-02-25 15:14:48,R_3R3JyPP49N8BhKO,,,,,45.0196,-93.2402,anonymous,EN,More than $102,Less than today,False,26,Male,"$100,000–149,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed better than the market,Strongly Disagree,Strongly Agree,Moderately Disagree,Somewhat Agree,C,6765f54eec89c2dc2f1e2493,26,Male,White,United States,United States,United States,Full-Time
2026-02-25 15:15:05,2026-02-25 15:18:34,IP Address,174.246.198.193,100,209,True,2026-02-25 15:18:35,R_1XpSmS7PFdYZxey,,,,,29.4152,-98.4192,anonymous,EN,More than $102,More than today,False,52,Female,"$50,000–$74,999",Some college,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Strongly Agree,Moderately Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,B,67422490af05a6a97111c3aa,52,Female,White,United States,United States,United States,Full-Time
2026-02-25 15:26:59,2026-02-25 15:33:23,IP Address,68.1.177.113,100,384,True,2026-02-25 15:33:23,R_773bn06D7aeFJGT,,,,,41.6868,-72.7248,anonymous,EN,More than $102,Less than today,False,41,Female,"$50,000–$74,999",Graduate or professional degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,WealthPath performed about the same as the market,Somewhat Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,A,67217c9b294edb50f005d264,41,Female,Asian,United States,United States,United States,Part-Time
2026-02-25 15:33:42,2026-02-25 15:36:23,IP Address,24.28.118.102,100,161,True,2026-02-25 15:36:24,R_5hRF2daED2vOmqd,,,,,32.8996,-96.7906,anonymous,EN,More than $102,Less than today,False,28,Male,"$25,000–$49,999",Some college,No investment experience,Somewhat disagree,Moderately Agree,Somewhat Agree,Moderately Agree,Strongly Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Moderately Disagree,Moderately Agree,Moderately Disagree,Somewhat Disagree,B,5ebb96b6cd673a0008ace9ce,28,Male,Asian,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-25 15:36:42,2026-02-25 16:00:21,IP Address,153.66.79.214,100,1419,True,2026-02-25 16:00:22,R_7lXhgHVTZFIjo7M,,,,,43.0382,-87.91,anonymous,EN,More than $102,Less than today,False,45,Male,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,WealthPath performed about the same as the market,Moderately Disagree,Moderately Agree,Moderately Disagree,Moderately Disagree,A,66d8790772c9e0e4ee96259c,45,Male,White,United States,United States,United States,Full-Time
2026-02-25 16:02:55,2026-02-25 16:05:20,IP Address,216.97.195.97,100,144,True,2026-02-25 16:05:20,R_7juAVgDtiTZjzjj,,,,,28.5436,-81.3738,anonymous,EN,More than $102,Less than today,False,29,Male,"Under $25,000",Bachelor's degree,No investment experience,Somewhat disagree,Moderately Disagree,Somewhat Disagree,Moderately Disagree,Moderately Disagree,Somewhat Disagree,WealthPath performed worse than the market,Moderately Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,B,5a285307df86d80001455de5,29,Male,White,United States,United States,United States,Full-Time
2026-02-25 16:05:35,2026-02-25 16:07:45,IP Address,46.110.83.233,100,130,True,2026-02-25 16:07:45,R_6U9OgFnP2Ydayby,,,,,41.5245,-90.5157,anonymous,EN,More than $102,Less than today,False,38,Male,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Disagree,Moderately Agree,Moderately Disagree,Moderately Disagree,A,55ecd6ff748092000daa9f5f,38,Male,White,United States,United States,United States,Full-Time
2026-02-25 16:08:02,2026-02-25 16:10:46,IP Address,148.75.188.179,100,164,True,2026-02-25 16:10:47,R_1Bk74hTXVAbTCQF,,,,,40.8494,-73.9016,anonymous,EN,More than $102,Less than today,False,50,Female,"$25,000–$49,999",Some college,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,WealthPath performed better than the market,Moderately Disagree,Moderately Disagree,Somewhat Disagree,Somewhat Disagree,C,665762fdab6df18f5032505b,50,Female,Black,United States,United States,United States,Unemployed (and job seeking)
2026-02-25 16:13:00,2026-02-25 16:17:34,IP Address,172.58.3.238,100,273,True,2026-02-25 16:17:34,R_5Izt1mreI64ApfH,,,,,33.7153,-84.3312,anonymous,EN,More than $102,Less than today,False,40,Female,"$50,000–$74,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Strongly Agree,Moderately Agree,B,5e6a285eb7c24208ef1b9569,45,Female,Black,United States,United States,United States,Full-Time
2026-02-25 16:18:05,2026-02-25 16:22:09,IP Address,35.145.2.30,100,244,True,2026-02-25 16:22:10,R_1q9IsIZETzSEkAn,,,,,28.5978,-81.3024,anonymous,EN,More than $102,Less than today,False,30,Male,"$25,000–$49,999",Bachelor's degree,Worked with a human financial advisor,Somewhat disagree,Moderately Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,A,670420d4f05d7af4f85651e4,30,Male,White,United States,United States,United States,Full-Time
2026-02-25 16:22:34,2026-02-25 16:25:19,IP Address,76.36.182.90,100,165,True,2026-02-25 16:25:20,R_1VDqSJINavX25p7,,,,,36.1219,-79.7777,anonymous,EN,More than $102,Less than today,False,48,Male,"Under $25,000",Some college,No investment experience,Somewhat disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,60e769ec9858960e8ad00886,48,Male,Asian,Korea,United States,United States,DATA_EXPIRED
2026-02-25 16:26:48,2026-02-25 16:36:46,IP Address,50.159.169.226,100,597,True,2026-02-25 16:36:46,R_3Q6DUPpMhMM76ez,,,,,36.2709,-115.28,anonymous,EN,Less than $102,Less than today,False,36,Male,"$75,000–$99,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account",Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,B,63d42902a85ae3e7b4920266,36,Male,Asian,United States,United States,United States,Full-Time
2026-02-25 16:37:13,2026-02-25 16:40:41,IP Address,174.228.166.162,100,208,True,2026-02-25 16:40:42,R_72jAGihQkmfi1EZ,,,,,27.9528,-81.727,anonymous,EN,More than $102,Less than today,False,34,Male,"$25,000–$49,999",High school diploma or GED,Worked with a human financial advisor,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,A,6777d289f3eaa43bfd9c878c,34,Male,White,United States,United States,United States,Unemployed (and job seeking)
2026-02-25 16:41:11,2026-02-25 16:47:03,IP Address,91.124.134.217,100,351,True,2026-02-25 16:47:04,R_3ldFfFESaB9Nx8R,,,,,38.9609,-77.3429,anonymous,EN,More than $102,Less than today,False,45,Male,"$150,000–199,999",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Somewhat Agree,Neither Agree nor Disagree,Moderately Disagree,WealthPath performed worse than the market,Moderately Disagree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,A,5f4e52a627d2a0000a8ed0c5,45,Male,White,United States,United States,United States,DATA_EXPIRED
2026-02-25 16:50:09,2026-02-25 16:57:51,IP Address,209.33.126.188,100,461,True,2026-02-25 16:57:51,R_1nPGwEHIT0Xld46,,,,,36.9177,-93.9237,anonymous,EN,More than $102,Less than today,False,42,Female,"$50,000–$74,999",Graduate or professional degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Somewhat Disagree,Somewhat Agree,B,66772da1add67a4a8e713540,42,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-25 17:00:26,2026-02-25 17:04:37,IP Address,172.56.211.55,100,250,True,2026-02-25 17:04:38,R_6Eu1kcLh4IM8Fbt,,,,,36.2158,-115.066,anonymous,EN,More than $102,Less than today,False,49,Female,"Under $25,000",Graduate or professional degree,No investment experience,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Moderately Agree,Strongly Agree,A,65612a45629022b7c905ef6c,49,Female,Black,United States,United States,United States,Unemployed (and job seeking)
2026-02-25 17:05:03,2026-02-25 17:07:05,IP Address,162.201.128.184,100,121,True,2026-02-25 17:07:05,R_6K2T710emLwqduJ,,,,,30.4419,-88.8959,anonymous,EN,More than $102,More than today,Don't know,25,Female,"$50,000–$74,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Moderately Agree,Somewhat Agree,B,6110da394d33b556587e8759,25,Female,White,United States,United States,United States,Full-Time
2026-02-25 17:11:36,2026-02-25 17:14:25,IP Address,73.138.88.196,100,168,True,2026-02-25 17:14:25,R_6foZR96Ew2i6EkI,,,,,26.1522,-80.3153,anonymous,EN,More than $102,Less than today,False,31,Male,"$25,000–$49,999",Some college,No investment experience,Somewhat disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,WealthPath performed worse than the market,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,699b8c43a44a3dcd2089d340,31,Male,White,United States,United States,United States,Part-Time
2026-02-25 17:17:52,2026-02-25 17:23:00,IP Address,108.46.153.34,100,307,True,2026-02-25 17:23:01,R_1dVp8KQlye3lYR3,,,,,40.5828,-73.9532,anonymous,EN,More than $102,Less than today,False,29,Male,"$150,000–199,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,B,6306d39340264f76753706fd,29,Male,White,United States,United States,United States,Full-Time
2026-02-25 17:23:25,2026-02-25 17:28:18,IP Address,76.14.52.117,100,292,True,2026-02-25 17:28:19,R_14bKk4TiTjEo4gr,,,,,37.9208,-122.0182,anonymous,EN,More than $102,Less than today,False,72,Male,"$100,000–149,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,WealthPath performed worse than the market,Moderately Disagree,Neither Agree nor Disagree,Moderately Disagree,Moderately Disagree,C,69445d7e717d950a32377a0a,72,Male,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-25 17:29:43,2026-02-25 17:51:19,IP Address,72.75.233.160,100,1296,True,2026-02-25 17:51:20,R_62OMtV2u2tBo10P,,,,,42.9685,-78.7492,anonymous,EN,More than $102,More than today,Don't know,27,Male,"$25,000–$49,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Somewhat Agree,Moderately Agree,Somewhat Agree,Moderately Agree,Moderately Agree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Strongly Agree,Moderately Agree,A,63ed15bed4665c62d9e6dbb2,27,Male,White,Jordan,United States,United States,Full-Time
2026-02-25 17:55:56,2026-02-25 18:09:36,IP Address,104.151.243.171,100,819,True,2026-02-25 18:09:37,R_1lubGZwPgRoKlFH,,,,,33.4355,-86.1131,anonymous,EN,Less than $102,,True,32,Female,"$25,000–$49,999",Graduate or professional degree,Self-directed investing through a brokerage account,Somewhat disagree,Strongly Agree,Moderately Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,WealthPath performed worse than the market,Neither Agree nor Disagree,Strongly Agree,Somewhat Disagree,Neither Agree nor Disagree,C,5c40e28ffe87360001a5677e,32,Female,Black,United States,United States,United States,Full-Time
2026-02-25 18:21:48,2026-02-25 18:25:18,IP Address,66.232.126.31,100,210,True,2026-02-25 18:25:19,R_1feJ4gvhGJAMOnn,,,,,28.0109,-82.4948,anonymous,EN,More than $102,Less than today,False,36,Male,"$50,000–$74,999",Bachelor's degree,Worked with a human financial advisor,Somewhat disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,B,616d9ef881036dfbfd63d2f4,36,Male,White,United States,United States,United States,DATA_EXPIRED
2026-02-25 18:37:43,2026-02-25 18:41:40,IP Address,156.47.75.32,100,237,True,2026-02-25 18:41:41,R_3hG1RHKWwx4Dqtv,,,,,38.6288,-121.3291,anonymous,EN,More than $102,Less than today,True,33,Male,"$75,000–$99,999",Some college,No investment experience,Somewhat disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,WealthPath performed better than the market,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,67883d53705991d641bb1743,33,Male,White,United States,United States,United States,Full-Time
2026-02-25 18:44:03,2026-02-25 18:47:17,IP Address,160.3.217.245,100,193,True,2026-02-25 18:47:18,R_32QLBPr2DSucOCY,,,,,35.4123,-99.425,anonymous,EN,More than $102,Less than today,False,34,Male,"Under $25,000",High school diploma or GED,Self-directed investing through a brokerage account,Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,WealthPath performed worse than the market,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,B,5d8a29c082fec30001d9c24a,34,Male,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-25 18:47:44,2026-02-25 18:52:45,IP Address,45.22.17.43,100,300,True,2026-02-25 18:52:45,R_7qjSAveV7mKU7EX,,,,,25.6586,-80.3556,anonymous,EN,More than $102,More than today,False,28,Female,"$150,000–199,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Strongly Agree,Strongly Agree,Moderately Agree,Moderately Agree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Strongly Agree,Moderately Agree,B,6119ccaad19b17d52526b724,28,Female,White,United States,United States,United States,Full-Time
2026-02-25 18:53:11,2026-02-25 18:55:37,IP Address,76.39.220.78,100,146,True,2026-02-25 18:55:38,R_3urASFpfQo7QHbP,,,,,39.5082,-84.3987,anonymous,EN,More than $102,Exactly the same,Don't know,37,Female,"$50,000–$74,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,60bc011503db109b7d46851d,37,Female,White,United States,United States,United States,DATA_EXPIRED
