complaint_id,product_group,sonnet_classification,gpt4o_classification,concordant_classification,avg_delegative_score,avg_evaluative_score,care_p,fairness_p,loyalty_p,authority_p,sanctity_p
7999811,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.81,0.375,0.0260842413246443,0.0260298570631371,0.0197471640973278,0.0210070796875225,0.0157544270303037
3474216,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.022297816862569,0.0289024704347607,0.0209714143589871,0.0242064906620655,0.018385192034674
2780730,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.30000000000000004,0.75,0.02870677773284,0.0378883370660718,0.0267043355001454,0.0240880732628065,0.0244048635421538
2329297,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.024966943863539,0.0291160217886075,0.0245359115231925,0.0199787921449326,0.0184229045378958
1779367,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.875,0.275,0.029504520690784,0.0305420674966311,0.023251127752579,0.0252681732109489,0.0221758071471116
1550114,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0367116434840637,0.0350463319768185,0.0300828521820472,0.0269421086572614,0.029478334674936
6878591,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.375,0.0254789172216301,0.0312478602813486,0.0205926460111287,0.0224145619326137,0.0182396392278058
10094879,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0267989801234647,0.0317139314950377,0.0239638226071112,0.0230202426067056,0.0202420711736314
3662973,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.825,0.0236226282319004,0.0267530056776071,0.0218740570518865,0.0213437918474047,0.0174618931665623
5100775,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0189081362013228,0.023421109961785,0.0196611779885635,0.0208611176948626,0.0162312002423917
2241869,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0195116756528926,0.0252209350805986,0.017700588879676,0.018192553602598,0.0165549345289214
3486795,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0290699577630008,0.0334479045201743,0.0230921581440593,0.0221656608964015,0.0204908990440609
2671014,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0184019450076431,0.0211542566361187,0.0201701711598933,0.0258109918372465,0.0159647070941323
2487597,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.425,0.0329504703642193,0.0365654577305157,0.0274161182815745,0.0281560835228033,0.0255171903764492
2568531,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0181182530994819,0.0212670311673305,0.0172353326905508,0.0167278682916683,0.0142223105643466
5875489,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.875,0.42500000000000004,0.0264456396709211,0.0310577249450391,0.0204163193692073,0.0228644095266674,0.0191337840699237
2108223,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0186482494970005,0.0231163590201482,0.0210794469504384,0.0212858512231766,0.0146413120393127
1634126,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0328362522157023,0.0343458215663987,0.0230562639477149,0.0222801540944648,0.0219203209429244
10964206,mortgage,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.30000000000000004,0.35,0.0241670341128544,0.0339794263286112,0.0213401027550487,0.0180105822102767,0.0172110367153454
5843409,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.75,0.0389663697265464,0.0400666493618861,0.0252560618427222,0.0227855866535663,0.0240507714880898
2731192,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.875,0.375,0.0334353207168791,0.0358456340224611,0.0313869308413054,0.0293149933629755,0.0273582361643015
15677605,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.875,0.0282454502265997,0.0340295532745284,0.0217251921876236,0.0244963153755895,0.0192453181346326
3609626,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0245894542160422,0.0305027577894805,0.0250737190347595,0.0244646330683493,0.0182329513173948
4096775,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0226540209438106,0.0251720466867788,0.0216176991725558,0.0219958927665214,0.0152254783781235
2505261,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0329845917655321,0.0361849181506944,0.0288647418098028,0.0287462752761603,0.0206138345742043
2438919,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.024710492387758,0.0259987157822458,0.0216434382138601,0.0221938196084555,0.0179487100512092
5231914,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.825,0.0323413010773445,0.0335379459766937,0.0223795437635024,0.0257889177842339,0.0222741764227268
3266050,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.32499999999999996,0.042995167410975,0.0471262319073025,0.0290133367741991,0.0241217627079615,0.0228749455071434
17108563,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0276245290174903,0.0358820078621729,0.0284486294950632,0.0297161091244728,0.0247966484099917
3462947,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.825,0.0237571922932499,0.0270814230653568,0.0205986261210743,0.019033322189582,0.0201395827577039
11178541,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0278818667370066,0.0353327632358799,0.020352759361215,0.0172460442902339,0.0288242573276559
4019840,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.9,0.0215130498636863,0.0234225803784331,0.0193590709690585,0.0203304375794095,0.0168222904678194
3745629,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8500000000000001,0.0248243471555974,0.0267735337394827,0.0177842935335051,0.0206605111399715,0.0173060697480803
14263545,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.0283412255443483,0.0321541155890061,0.025276212055141,0.0233764117799839,0.023975812414585
1584032,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.775,0.0258631658996966,0.0306548077871497,0.0210112472737978,0.0207260035513166,0.0211491567061536
5969388,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.81,0.375,0.0242152196042527,0.0308798407197082,0.0216133086145987,0.0231481011107357,0.0169025479523246
5387641,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0212548672812917,0.0258977177166465,0.019780914103622,0.0191348487511253,0.018176501951423
6136565,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.9,0.0340809189369958,0.037352840495871,0.0264619426906313,0.0302476073418122,0.0254889908424856
3149600,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.825,0.0297020332987091,0.0436377176890512,0.0325777272395523,0.036234877421937,0.0281690349723569
1827252,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.81,0.375,0.0219004417623611,0.0239732243835885,0.0192040506553114,0.0187619612548903,0.0157696000654839
4865619,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.375,0.0251544069331616,0.0295634409202882,0.0237589643652269,0.0235140875205171,0.0181507912981886
12373876,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.7749999999999999,0.0380108777887958,0.0491179815407096,0.034663090579106,0.0404335154514066,0.0335116603420123
6941723,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.95,0.275,0.0280157197556429,0.0321543897602952,0.025420529992095,0.0234625648684169,0.0210977515161622
1431811,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0237749350155544,0.0293549643940512,0.0248448639971709,0.0254966859496822,0.0175985459947253
1927750,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.875,0.375,0.0240578346009388,0.0269889367125508,0.02149286271653,0.0219529178015899,0.0180463741733723
4842994,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.031178436891101,0.0321313655051372,0.0248734784171954,0.0251543526082702,0.0200070139192466
10916518,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.875,0.0350114417294279,0.0502632741867311,0.027131734702747,0.0280473588395502,0.0215175062579876
11247119,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.875,0.0269877561657885,0.0300868309422931,0.0240883656669214,0.0240633933369271,0.0203378588294359
19069098,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0331435487393514,0.0319653026814315,0.0249055905504879,0.0301043533837652,0.0255638544926442
4976545,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.375,0.0285241632101818,0.0345036488792158,0.0260736365315388,0.0250819116087046,0.0236092256980222
3060035,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0265096041589077,0.0301910645518132,0.0229538273868033,0.0232267885193709,0.0188062348909758
2559163,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.775,0.029249536240749,0.0311538110990315,0.0271626857468861,0.0259104153937539,0.0213382592784807
2421268,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.875,0.0289415698542973,0.0337361824330206,0.0246803532958078,0.0256083549139276,0.0222342484052497
2402765,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.021466752891434,0.0304815231885955,0.0206334698476601,0.0218761612800993,0.0152954924805558
6079282,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.875,0.0258797568413114,0.0337118530542878,0.0202762654411412,0.0188692692594925,0.0242663955391166
2596572,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.74,0.375,0.0272294845855235,0.0304873655050161,0.0250022454486593,0.0280994832343849,0.0202157744577699
4370001,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0262879677773199,0.028071154505992,0.0221332653612465,0.021858613950334,0.0162016010459608
5495533,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0246178288291119,0.0268806075803464,0.020671498631703,0.0191614903517341,0.0170726294421206
1623499,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.775,0.0354734052837345,0.0478950806348632,0.0206062090499477,0.0341575571616737,0.0217425510887237
1424377,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.375,0.0294093819567754,0.0377347706461087,0.0288635535966064,0.0307040049623597,0.0285784043955748
1671419,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0273467242238073,0.0310125466394607,0.0233714983561434,0.0237726112630257,0.0210234615416173
17868747,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.9,0.0278732898086042,0.0364633408882944,0.0254751028912761,0.0284809971718249,0.0233101362269424
1993686,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0233046312718561,0.0231374427927725,0.0186991460059631,0.0191159179043839,0.0170073211306309
2216184,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0282777601143198,0.0369847692561613,0.0247685667543063,0.0267498805201176,0.0159267856618022
3101657,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.9,0.0222797712248596,0.0251260742362106,0.0193055225624511,0.0198856555248485,0.0161869695126954
3113002,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0252737814403282,0.0281197417735191,0.0237609881305072,0.0249093351642377,0.0184481602578099
4280008,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0219630475016117,0.0241446110704807,0.0171289727530134,0.016614129727484,0.0158751419542986
3665696,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.75,0.0179537518459234,0.0207639248428864,0.0164804673552885,0.0142599384713984,0.0141726046286749
5044286,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.375,0.75,0.0241813032168115,0.0255657364060067,0.0227400511062483,0.0216115968545335,0.0173842179702483
4561952,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0416924338354971,0.040071510410209,0.0356956618780862,0.0288457614940043,0.023905063420553
7153240,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0252482917515875,0.0272844445484669,0.022851244601563,0.0241980264124653,0.019483045577762
3508501,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.033358194654185,0.0380176238415612,0.0274652089496689,0.0271547095868821,0.0261787701810013
3787931,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.30000000000000004,0.9,0.0246799732855511,0.0263035387206829,0.0234191444732345,0.0275016066199818,0.0172619629020055
4047355,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0277295852987556,0.0344516492022841,0.0245149758477331,0.0257402900440496,0.0207524748972566
5581225,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0198507140916226,0.0259690697082293,0.0155367885488062,0.0182473628496015,0.0194422181859982
1921114,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.375,0.0366502000805222,0.0435721906067884,0.0320833816383639,0.0332430723474921,0.0319053732348813
9899719,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0377257109039988,0.0430643891738948,0.0306558668967091,0.0296422168756107,0.0284624008065097
1625873,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0306044884928541,0.0388843940907724,0.0247416637663531,0.0325182078905702,0.0204770279678731
3409705,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0191573792738051,0.0202800778740317,0.0174583712386639,0.0190448692398838,0.0144955602607021
16228378,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.85,0.375,0.0342375341015052,0.0366288944536789,0.030112977783083,0.0256678419933493,0.0237636994093365
3706096,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.8,0.0193218957582553,0.0224171603076618,0.0182476110237007,0.019554751134831,0.0153124564236165
8184229,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0270728298372916,0.0293839712896251,0.0227180205568242,0.0243912840666522,0.0224345591785506
2065249,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.023751874677038,0.0308983704586207,0.0229790755473347,0.0258384082762418,0.0192957542438669
7489956,mortgage,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.2,0.30000000000000004,0.0365706482579651,0.0379674736374918,0.0279188919173634,0.0381628058648345,0.0261090084353426
5330017,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.8,0.375,0.0309364846800274,0.0348146016020183,0.0269249972309853,0.0271109636123426,0.024065534182271
4621581,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0266737623183532,0.0307203093324305,0.0237486927634733,0.0212456050868784,0.0179946920466553
6833639,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0153038755054717,0.0166843146616818,0.0142664487872144,0.0147406855372228,0.0117654102995808
11726246,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.021491467949163,0.0263246159788876,0.0208876311885911,0.0219162084439028,0.0178228451446871
4838812,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0389104282032264,0.0416688454741815,0.0200764791450072,0.0281387157487539,0.0204676806158317
4965069,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0392555183477112,0.0375314008996616,0.0313723924712822,0.0313700509359057,0.0224674984787399
3679766,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.835,0.55,0.0277630301362828,0.0371490032560354,0.0259695224998707,0.0273503014320279,0.0201011059576655
3651684,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.775,0.0289612677998128,0.0317123830862022,0.0245383262462852,0.0231967792575582,0.0192604740777577
2261180,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0193262863053287,0.0255485605338166,0.0166913663308615,0.0193273260975465,0.0125744177756519
5784067,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.8,0.0318019204824556,0.0480514979672884,0.031769362809131,0.0316808791746657,0.0334288857493643
7399054,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0232545068384271,0.0307662413162778,0.0224118631466133,0.0251302076219855,0.0226994241439852
2855023,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0290764382897906,0.031715929470184,0.0259413351266118,0.0275250869318908,0.0208245830542689
1867297,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0271751864533615,0.0326602912207809,0.0262496981434616,0.025931779261962,0.0194103614814151
2655013,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0243658444442823,0.0252121609314286,0.0211482945793647,0.0212038957092575,0.0179592699146186
17832156,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0198064350962275,0.0244760628586708,0.017985051820085,0.0180964882409437,0.0155833447073432
1399644,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0266068766241291,0.0346483361352425,0.025143296783393,0.0263155679632701,0.0249108160428308
3134441,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0257095816045127,0.0275914016279868,0.0192274440221433,0.0172292048388812,0.0204221080447753
4305866,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0252613425075186,0.0256711384486404,0.023236878754781,0.0234640771298556,0.017227465619532
6105332,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0179995242917237,0.022713941704742,0.018157313398308,0.0220542379612922,0.0133518427326415
6861254,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.0226403268066312,0.0327705043235375,0.0244211889631991,0.0254084821584529,0.0171954900805907
1900402,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.035442971756243,0.0385040587092903,0.0301006391518092,0.0280684799780474,0.0286169972143252
2254317,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.0204599405420114,0.0248555575868002,0.0206410866078194,0.0217997357069715,0.0156255674869718
1658323,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0200549753151908,0.0231015992162463,0.0178358666443913,0.0209955673882223,0.0156859831415327
4606308,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0182036555385049,0.018137207498659,0.0140155938487013,0.0115914422411508,0.0124744454620935
2958744,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0259520661766213,0.0302121895195532,0.021563846605779,0.0210539981644578,0.0196905785488643
1960782,mortgage,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.1,0.0152396580469041,0.0186072059143622,0.0134143916241349,0.0172232147038584,0.0117380377832622
5997990,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0216493085028801,0.0252923881727772,0.0186780890930308,0.0182410189837317,0.0164784342254765
6076710,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.875,0.0219730991284899,0.0232618150975338,0.0196216802272287,0.0180970712824227,0.0167675286076075
4800531,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.275,0.0317495312871306,0.0354166986369869,0.0256617682661957,0.0260349002857521,0.0216688574044416
2565372,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8500000000000001,0.0195894562639993,0.0219929922348377,0.0175531986383848,0.0178696988467778,0.015098731682862
12344520,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.7749999999999999,0.0217428351555881,0.0236524198146235,0.0212019256254016,0.0216504301976104,0.0163370517785504
6472558,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0284410581017367,0.0348340399975622,0.0243773560084209,0.0208715806336778,0.0208923004226578
9351551,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0285530645344781,0.0359774900225737,0.0242300845353305,0.0245500704579337,0.0241370390467008
4803631,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0191642373965426,0.0217446142132279,0.0201950462935612,0.0192257437665306,0.0145938730197429
1928804,mortgage,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.2,0.22499999999999998,0.031631899531842,0.0384392636339263,0.0274361615470692,0.0288343214535923,0.0242220985301718
3564791,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.0212653274182594,0.0228450232551836,0.0198799336914858,0.0190430862129492,0.0176126624132547
7003870,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.0257962744913195,0.0323107595202273,0.0240589565183681,0.0237906223579527,0.0196915120195982
2719446,mortgage,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.42500000000000004,0.0267875289014046,0.0315379638965604,0.0229989301303558,0.0234563428691712,0.0219780292840105
13592501,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0231517084497445,0.025299312637018,0.0180382546588472,0.0170329964825629,0.0171913288645732
1945835,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0197364031231621,0.0220081929273675,0.0179206072827927,0.0188769747095691,0.0150752752502012
4104902,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.925,0.0263760812008581,0.0309124096843713,0.0228274761266477,0.0226948848772013,0.0213021209569094
1573360,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0204583244184532,0.0213875039301853,0.0194199133050966,0.0197888776849776,0.0161787354211233
3050885,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0147094628314875,0.0157737477279707,0.0091725957890716,0.0115141563786891,0.0075562260076932
4026938,mortgage,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0245506908614581,0.0402624838004917,0.0313119903758128,0.0348929584476901,0.0199834318267779
